;Mes;Hora;tipo_dia;mean;std;low_bound;high_bound
57;2;04:00;No laborable;0,7457740459198724;0,23994984980590792;0,5058241961139645;0,9857238957257803
58;2;05:00;Laborable;0,7503721642154092;0,1464470123505592;0,60392515186485;0,8968191765659684
59;2;05:00;No laborable;0,7516448809369178;0,23373268050576712;0,5179122004311507;0,985377561442685
60;2;06:00;Laborable;0,8814784814534813;0,10180528961558459;0,7796731918378967;0,9832837710690658
61;2;06:00;No laborable;0,7773647333743261;0,22566462775052015;0,551700105623806;1,0030293611248462
62;2;07:00;Laborable;1,0804885360729493;0,06367037593130244;1,0168181601416468;1,1441589120042517
63;2;07:00;No laborable;0,8181485041871085;0,21148353126832029;0,6066649729187882;1,0296320354554287
64;2;08:00;Laborable;1,1347459920032206;0,07634223394963785;1,0584037580535828;1,2110882259528584
65;2;08:00;No laborable;0,8532718469237831;0,18507432463164414;0,668197522292139;1,0383461715554272
66;2;09:00;Laborable;1,1660363300247407;0,09950846325637801;1,0665278667683626;1,2655447932811188
67;2;09:00;No laborable;0,9815035863625513;0,14392789995372543;0,8375756864088258;1,1254314863162767
68;2;10:00;Laborable;1,1462519094563204;0,10026717478454703;1,0459847346717734;1,2465190842408673
69;2;10:00;No laborable;1,080640744593205;0,12003370990131629;0,9606070346918887;1,2006744544945211
70;2;11:00;Laborable;1,1038395188748493;0,08163474705266578;1,0222047718221836;1,185474265927515
71;2;11:00;No laborable;1,0535821227414373;0,10904175430621012;0,9445403684352272;1,1626238770476474
72;2;12:00;Laborable;1,0710236900837264;0,07729353495427956;0,9937301551294468;1,148317225038006
73;2;12:00;No laborable;0,9850704248984409;0,11948640448243285;0,865584020416008;1,1045568293808736
74;2;13:00;Laborable;1,043577759573684;0,0703213761723466;0,9732563834013374;1,1138991357460306
75;2;13:00;No laborable;0,977493572676987;0,12580056485215982;0,8516930078248272;1,1032941375291467
76;2;14:00;Laborable;0,9870733812635826;0,07275077650076806;0,9143226047628146;1,0598241577643506
77;2;14:00;No laborable;0,9227843894414618;0,12288398461770281;0,799900404823759;1,0456683740591646
78;2;15:00;Laborable;0,9644137808253441;0,07718802043702865;0,8872257603883155;1,0416018012623727
79;2;15:00;No laborable;0,8154398948833467;0,1799810481771345;0,6354588467062121;0,9954209430604812
80;2;16:00;Laborable;0,9798114068976855;0,07443705986161045;0,9053743470360751;1,054248466759296
81;2;16:00;No laborable;0,802263470892229;0,18073072654151676;0,6215327443507123;0,9829941974337458
82;2;17:00;Laborable;1,028210609442624;0,07186507600263232;0,9563455334399916;1,1000756854452562
83;2;17:00;No laborable;0,8842179309567877;0,15570071369575936;0,7285172172610284;1,039918644652547
84;2;18:00;Laborable;1,1086178994896323;0,09468005645594842;1,0139378430336838;1,2032979559455808
85;2;18:00;No laborable;1,114211363437968;0,22060728082518716;0,8936040826127809;1,334818644263155
86;2;19:00;Laborable;1,219913087913171;0,1584919157816035;1,0614211721315674;1,3784050036947746
87;2;19:00;No laborable;1,3765040414253038;0,3966291111016647;0,9798749303236391;1,7731331525269685
88;2;20:00;Laborable;1,2187985838190771;0,1522720315020988;1,0665265523169782;1,371070615321176
89;2;20:00;No laborable;1,4771151056560194;0,5340876865753061;0,9430274190807133;2,011202792231326
90;2;21:00;Laborable;1,1594696171349574;0,11545008651225049;1,044019530622707;1,274919703647208
91;2;21:00;No laborable;1,4391681302295378;0,500003040851668;0,9391650893778698;1,9391711710812058
92;2;22:00;Laborable;1,067550743789322;0,09186034528663638;0,9756903985026856;1,1594110890759584
93;2;22:00;No laborable;1,331165543532052;0,4250701483014451;0,9060953952306068;1,7562356918334971
94;2;23:00;Laborable;0,9827720694851838;0,10236305166458498;0,8804090178205988;1,0851351211497688
95;2;23:00;No laborable;1,1828785290886323;0,33459862003959845;0,8482799090490338;1,5174771491282308
96;3;00:00;Laborable;0,9393468050913821;0,14531147606262582;0,7940353290287563;1,084658281154008
97;3;00:00;No laborable;1,1292881474358256;0,18956568663326287;0,9397224608025627;1,3188538340690885
98;3;01:00;Laborable;0,8396296890779071;0,159363263497791;0,6802664255801161;0,9989929525756982
99;3;01:00;No laborable;0,9941777698112738;0,16791869819128494;0,8262590716199889;1,1620964680025587
100;3;02:00;Laborable;0,7779120350276644;0,16751656543089039;0,6103954695967739;0,9454286004585548
101;3;02:00;No laborable;0,91039288662361;0,16286023509173247;0,7475326515318774;1,0732531217153425
102;3;03:00;Laborable;0,7559497448619478;0,16980964124883846;0,5861401036131093;0,9257593861107862
103;3;03:00;No laborable;0,8506017099630183;0,17463615969395374;0,6759655502690646;1,025237869656972
104;3;04:00;Laborable;0,7475829240055577;0,1670634382946832;0,5805194857108745;0,9146463623002409
105;3;04:00;No laborable;0,8204981069186202;0,18747519997799295;0,6330229069406272;1,0079733068966132
106;3;05:00;Laborable;0,7929194658184048;0,15372789528660546;0,6391915705317993;0,9466473611050102
107;3;05:00;No laborable;0,8268656311919562;0,1914246981424359;0,6354409330495203;1,0182903293343921
108;3;06:00;Laborable;0,9266519209677122;0,10235018883023221;0,82430173213748;1,0290021097979445
109;3;06:00;No laborable;0,8565495447898736;0,1791431191411065;0,6774064256487671;1,03569266393098
110;3;07:00;Laborable;1,0567035328893526;0,10705078461275119;0,9496527482766014;1,1637543175021037
111;3;07:00;No laborable;0,8658055254875009;0,16073392419815927;0,7050716012893417;1,0265394496856601
112;3;08:00;Laborable;1,132781955208074;0,11743779578440405;1,01534415942367;1,250219750992478
113;3;08:00;No laborable;0,9034025140677473;0,13620321633625507;0,7671992977314922;1,0396057304040023
114;3;09:00;Laborable;1,1527471249325458;0,11165385804154332;1,0410932668910025;1,2644009829740892
115;3;09:00;No laborable;0,994514930874329;0,09884193467041079;0,8956729962039182;1,0933568655447397
116;3;10:00;Laborable;1,1217315990189696;0,11075296884347767;1,010978630175492;1,2324845678624472
117;3;10:00;No laborable;1,03434159330298;0,09362126423830575;0,9407203290646743;1,1279628575412857
118;3;11:00;Laborable;1,0796529722158148;0,08183228363221416;0,9978206885836006;1,1614852558480289
119;3;11:00;No laborable;1,0207914339114783;0,09601984023559429;0,924771593675884;1,1168112741470726
120;3;12:00;Laborable;1,0540626911554116;0,07099816784999595;0,9830645233054157;1,1250608590054076
121;3;12:00;No laborable;0,9935569286760454;0,10644166898590966;0,8871152596901357;1,099998597661955
122;3;13:00;Laborable;1,0371205177848448;0,07375394435067371;0,9633665734341711;1,1108744621355184
123;3;13:00;No laborable;0,9828265167071784;0,10543784800488915;0,8773886687022892;1,0882643647120676
124;3;14:00;Laborable;0,9863297302072539;0,08702665984966863;0,8993030703575853;1,0733563900569225
125;3;14:00;No laborable;0,9351831356613433;0,12737258615340247;0,8078105495079408;1,0625557218147457
126;3;15:00;Laborable;0,942330203491994;0,10981581595131526;0,8325143875406787;1,0521460194433092
127;3;15:00;No laborable;0,8243728090881889;0,17740086967345475;0,6469719394147342;1,0017736787616436
128;3;16:00;Laborable;0,927135452325511;0,11815066117953008;0,8089847911459809;1,045286113505041
129;3;16:00;No laborable;0,7842380646917624;0,1897500101670565;0,5944880545247059;0,9739880748588189
130;3;17:00;Laborable;0,9614315985383317;0,12501498361404112;0,8364166149242906;1,0864465821523728
131;3;17:00;No laborable;0,8349885810040791;0,16434828458172313;0,670640296422356;0,9993368655858023
132;3;18:00;Laborable;1,0217694838823885;0,137106669156303;0,8846628147260855;1,1588761530386915
133;3;18:00;No laborable;0,985858805836832;0,13778639124972256;0,8480724145871095;1,1236451970865546
134;3;19:00;Laborable;1,1750391648293104;0,16894010498235723;1,006099059846953;1,3439792698116677
135;3;19:00;No laborable;1,2089761577798335;0,20776161361393639;1,001214544165897;1,4167377713937699
136;3;20:00;Laborable;1,248663143791419;0,20033700862471385;1,0483261351667053;1,449000152416133
137;3;20:00;No laborable;1,3840488593366056;0,4269225507162197;0,9571263086203858;1,8109714100528254
138;3;21:00;Laborable;1,1999982692371889;0,19991740079241305;1,0000808684447757;1,399915670029602
139;3;21:00;No laborable;1,3888359288089567;0,453977430070496;0,9348584987384607;1,8428133588794526
140;3;22:00;Laborable;1,1023945750840425;0,15708335607021445;0,945311219013828;1,259477931154257
141;3;22:00;No laborable;1,3092720164582015;0,4386873831299292;0,8705846333282723;1,7479593995881306
142;3;23:00;Laborable;1,0134360632645696;0,1389729271098479;0,8744631361547217;1,1524089903744175
143;3;23:00;No laborable;1,1504682000584527;0,30059899265113976;0,849869207407313;1,4510671927095924
144;4;00:00;Laborable;0,9646326128760344;0,1478409624901417;0,8167916503858927;1,112473575366176
145;4;00:00;No laborable;1,2168969676500327;0,23258787378822984;0,9843090938618029;1,4494848414382626
146;4;01:00;Laborable;0,8711733670624722;0,14282265550940942;0,7283507115530627;1,0139960225718816
