month,day,gas,ton_CO2,CER_CO2,petroleo,prec,sol,tmed,velmedia,acumuladoprec,Precio medio,anno,Weekend,Invierno,Verano,Otono,Festivo,mes,cat_prec,cat_acumuladoprec,cat_sol,cat_tmed,cat_velmedia,cat_petroleo,cat_gas,cat_ton_CO2,cat_CER_CO2
3,5,16.381666666666668,12.98166666666667,0.3066666666666667,55.663333333333334,2.7514925575054643,5.504752084604758,10.491295866709395,4.118865403613664,27.071633732256203,32.456875000000004,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.5,2.0,1.8333333333333333,1.5,2.6666666666666665,2.0,2.0,2.1666666666666665,2.5
3,6,16.381666666666668,13.221666666666666,0.30333333333333334,54.78,2.22787384467796,6.233599003679252,10.471126878179808,4.250382961164367,29.12537343760877,35.43347222222222,2017.5,0.16666666666666666,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.8333333333333333,2.5,2.0,2.0,2.1666666666666665,2.5
3,7,16.381666666666668,14.405,0.305,54.715,1.6360768119772109,7.267136423021593,10.516570837128688,3.12112508378482,30.45589619594045,41.45152777777778,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.0,2.1666666666666665,2.0,1.8333333333333333,2.0,2.1666666666666665,2.0,2.0,2.5
3,8,16.381666666666668,14.39,0.315,52.66499999999999,0.6163152048572367,6.995570996813182,11.310952642664068,2.7220773769861304,31.46079467691959,41.24513888888889,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,2.1666666666666665,2.1666666666666665,2.0,1.5,1.8333333333333333,2.0,2.1666666666666665,2.3333333333333335
3,9,16.381666666666668,15.745,0.31333333333333335,52.626666666666665,2.0779145539275077,7.389265308284597,12.442305697575415,3.148713182669546,31.82169519213954,41.20701388888889,2017.5,0.16666666666666666,0.0,0.0,0.0,0.0,3.0,1.8333333333333333,2.1666666666666665,2.1666666666666665,2.1666666666666665,1.8333333333333333,2.1666666666666665,2.0,2.3333333333333335,2.3333333333333335
3,10,16.381666666666668,14.908333333333331,0.33166666666666667,51.83833333333334,1.6665815396860093,7.837641868588413,13.18952107094852,3.0264105436759006,32.47345496416419,39.410624999999996,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,2.1666666666666665,2.3333333333333335,2.5,1.6666666666666667,2.0,2.0,2.5,2.3333333333333335
3,11,16.381666666666668,15.301666666666664,0.3233333333333333,51.75666666666667,0.6070582989215458,8.093591167925192,12.865168419525263,3.118364988042148,33.03134900845858,37.254444444444445,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,2.0,2.5,2.3333333333333335,1.6666666666666667,2.0,2.0,2.5,2.1666666666666665
3,12,16.381666666666668,15.643333333333333,0.33499999999999996,51.17499999999999,1.547891899346667,7.792113178823391,12.269582504007516,3.2025441047809102,30.89354401579511,37.59388888888889,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.0,1.8333333333333333,2.1666666666666665,2.1666666666666665,1.8333333333333333,2.0,2.0,2.3333333333333335,2.5
3,13,16.381666666666668,11.99,0.23,50.88333333333333,1.6212742604548513,6.738416776178518,10.999831770937009,3.457546390038766,30.282754572988267,37.814027777777774,2017.5,0.16666666666666666,0.0,0.0,0.0,0.0,3.0,2.0,1.8333333333333333,2.0,2.0,2.1666666666666665,1.8333333333333333,2.0,2.0,2.0
3,14,16.381666666666668,12.023333333333333,0.2316666666666667,50.75,2.683856598171012,6.735823696792086,10.809803991473373,3.262257016444011,29.98929150549645,40.18611111111111,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.8333333333333333,1.8333333333333333,2.1666666666666665,1.8333333333333333,2.0,1.8333333333333333,2.0,2.0,2.0
3,15,16.381666666666668,11.588333333333333,0.23666666666666666,49.646666666666675,1.8835338892177642,7.0486544872071555,11.078557540718956,3.023063720606613,29.73311443421552,40.34354166666666,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.8333333333333333,1.8333333333333333,2.1666666666666665,2.0,1.6666666666666667,1.8333333333333333,2.0,1.8333333333333333,2.0
